                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.69518,                0.58787,                 1.0239,                0.96491,                0.93497,                0.97923,                0.88057,                0.42343,                0.29441,                0.83523,              0.0084462,              0.0084462,              0.0084462
                     37,                0.68894,                0.58336,                 1.0199,                0.98085,                0.92218,                 0.9795,                0.88162,                0.42022,                0.29406,                0.83371,              0.0084018,              0.0084018,              0.0084018
                     38,                0.68707,                0.57839,                 1.0206,                0.97479,                0.92804,                0.97955,                0.87841,                0.42186,                 0.2932,                0.83496,              0.0083574,              0.0083574,              0.0083574
                     39,                0.68416,                0.57925,                 1.0169,                0.97885,                  0.928,                0.97871,                0.88226,                0.41941,                0.29083,                0.83353,               0.008313,               0.008313,               0.008313
                     40,                0.67978,                0.57309,                 1.0172,                0.95921,                0.94059,                0.98053,                0.88408,                0.41533,                0.28758,                0.83185,              0.0082686,              0.0082686,              0.0082686
                     41,                0.67448,                0.57264,                 1.0128,                0.95872,                  0.944,                0.98031,                0.88599,                 0.4126,                0.28162,                0.83088,              0.0082242,              0.0082242,              0.0082242
                     42,                0.67706,                0.57137,                 1.0117,                0.98288,                   0.92,                0.98147,                0.88772,                0.41193,                0.28019,                0.82916,              0.0081798,              0.0081798,              0.0081798
                     43,                0.67758,                0.56789,                 1.0129,                 0.9631,                0.93951,                0.98077,                0.88701,                0.40761,                0.27908,                0.82628,              0.0081354,              0.0081354,              0.0081354
                     44,                0.67142,                0.56308,                 1.0112,                0.96721,                  0.934,                0.98265,                0.88699,                 0.4079,                 0.2752,                0.82562,               0.008091,               0.008091,               0.008091
                     45,                0.67208,                0.56557,                   1.01,                0.96692,                0.93545,                0.98246,                0.88756,                0.40933,                0.27599,                0.82681,              0.0080466,              0.0080466,              0.0080466
                     46,                0.67035,                0.56497,                 1.0113,                0.97089,                0.93392,                0.97999,                0.88579,                0.40993,                0.27495,                0.82716,              0.0080022,              0.0080022,              0.0080022
                     47,                 0.6703,                0.56166,                 1.0126,                0.97089,                0.93378,                0.98064,                0.88663,                0.40853,                0.27266,                0.82743,              0.0079578,              0.0079578,              0.0079578
                     48,                0.66984,                0.56111,                 1.0109,                 0.9728,                0.93001,                0.98233,                0.88696,                0.40892,                 0.2719,                0.82789,              0.0079135,              0.0079135,              0.0079135
                     49,                0.66343,                0.55571,                 1.0054,                0.97483,                0.92942,                0.98266,                0.88649,                0.40927,                0.27059,                0.82846,              0.0078691,              0.0078691,              0.0078691
                     50,                0.66559,                0.55791,                 1.0072,                0.97655,                  0.928,                0.98249,                0.88645,                0.40879,                0.27225,                0.82882,              0.0078149,              0.0078149,              0.0078149
                     51,                0.65872,                0.55077,                 1.0044,                0.97685,                0.92836,                0.98317,                0.88856,                 0.4079,                0.27287,                0.82863,              0.0077703,              0.0077703,              0.0077703
                     52,                0.65883,                0.54784,                 1.0048,                0.96713,                0.94155,                0.98354,                0.88665,                 0.4072,                0.27176,                0.82798,              0.0077257,              0.0077257,              0.0077257
                     53,                0.65713,                0.54508,                  1.003,                0.97887,                0.92656,                0.98346,                 0.8896,                0.40611,                0.27138,                0.82776,              0.0076811,              0.0076811,              0.0076811
                     54,                0.65943,                0.55182,                 1.0048,                 0.9625,                  0.944,                0.98371,                0.89034,                0.40421,                0.27002,                0.82732,              0.0076365,              0.0076365,              0.0076365
                     55,                0.65336,                0.54705,                 1.0014,                0.97342,                  0.934,                0.98486,                0.89208,                0.40179,                0.26941,                0.82626,              0.0075919,              0.0075919,              0.0075919
                     56,                 0.6513,                 0.5482,                 1.0018,                0.97597,                  0.934,                  0.984,                0.89026,                0.40127,                 0.2689,                0.82593,              0.0075473,              0.0075473,              0.0075473
                     57,                0.65115,                 0.5471,                 1.0015,                0.97743,                  0.934,                0.98401,                0.89094,                 0.4007,                 0.2682,                0.82586,              0.0075027,              0.0075027,              0.0075027
                     58,                0.64579,                0.54292,                0.99714,                0.97303,                0.93815,                0.98391,                0.89057,                 0.4007,                0.26761,                0.82604,              0.0074466,              0.0074466,              0.0074466
                     59,                0.64783,                0.54303,                      1,                 0.9718,                  0.938,                0.98509,                0.89063,                0.40017,                0.26719,                0.82643,              0.0074018,              0.0074018,              0.0074018
                     60,                0.64659,                0.53832,                0.99633,                0.97112,                0.94161,                0.98486,                0.89019,                0.40068,                0.26592,                0.82649,               0.007357,               0.007357,               0.007357
                     61,                0.64783,                0.53923,                0.99841,                0.97108,                0.94029,                0.98495,                0.88982,                0.40086,                0.26537,                0.82692,              0.0073122,              0.0073122,              0.0073122
                     62,                0.64687,                0.53593,                0.99882,                0.97908,                  0.938,                0.98508,                0.89044,                0.40078,                0.26446,                0.82694,              0.0072674,              0.0072674,              0.0072674
