                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                0.68084,                0.56803,                 1.0074,                0.96764,                  0.934,                0.97715,                0.87899,                0.43852,                0.29152,                0.83325,               0.006337,               0.006337,               0.006337
                     39,                0.68058,                0.56238,                 1.0077,                0.96694,                0.93599,                0.97797,                 0.8802,                0.43356,                0.29121,                0.83112,               0.006238,               0.006238,               0.006238
                     40,                0.68199,                0.56151,                 1.0063,                0.98088,                0.92348,                 0.9801,                0.88129,                0.43513,                0.28888,                0.83188,               0.006139,               0.006139,               0.006139
                     41,                0.68213,                0.56773,                 1.0084,                0.96503,                0.93823,                0.98234,                0.88354,                0.43384,                0.29032,                0.83112,                0.00604,                0.00604,                0.00604
                     42,                 0.6735,                0.56026,                 1.0071,                0.97684,                 0.9281,                0.98257,                0.88284,                0.43082,                0.28779,                0.83118,               0.005941,               0.005941,               0.005941
                     43,                0.67459,                0.55724,                 1.0053,                0.96517,                0.94217,                 0.9824,                0.88531,                0.43022,                0.28557,                0.83001,               0.005842,               0.005842,               0.005842
                     44,                0.67391,                0.55631,                 1.0055,                0.96206,                  0.944,                0.98224,                0.88426,                0.42867,                0.28472,                0.82937,               0.005743,               0.005743,               0.005743
                     45,                0.66504,                 0.5503,                 1.0003,                0.96908,                0.94031,                0.98305,                 0.8846,                0.43059,                0.28379,                0.82944,               0.005644,               0.005644,               0.005644
                     46,                0.66671,                0.55105,                 1.0025,                0.97114,                0.94227,                0.98355,                0.88295,                0.42905,                 0.2824,                0.82882,               0.005545,               0.005545,               0.005545
                     47,                0.66238,                0.54818,                0.99936,                0.97111,                0.94129,                 0.9829,                0.88316,                0.42857,                0.28188,                0.82828,               0.005446,               0.005446,               0.005446
                     48,                0.66032,                0.54591,                0.99675,                0.98516,                0.92962,                0.98303,                0.88356,                0.42728,                 0.2813,                 0.8278,               0.005347,               0.005347,               0.005347
                     49,                0.66314,                0.54679,                0.99948,                0.97172,                  0.938,                0.98337,                 0.8849,                0.42612,                0.28003,                0.82722,               0.005248,               0.005248,               0.005248
                     50,                0.66229,                0.54787,                 1.0003,                0.97102,                0.93831,                0.98286,                 0.8845,                0.42701,                0.27939,                0.82732,               0.005149,               0.005149,               0.005149
                     51,                0.65437,                0.53788,                0.99556,                0.98101,                0.93004,                0.98287,                0.88544,                0.42608,                0.27907,                0.82683,                0.00505,                0.00505,                0.00505
                     52,                0.65483,                0.54147,                0.99637,                0.97097,                0.93647,                0.98306,                0.88637,                0.42437,                0.27736,                0.82581,               0.004951,               0.004951,               0.004951
                     53,                0.65142,                0.53976,                0.99565,                0.97104,                0.93892,                0.98305,                0.88591,                0.42273,                0.27774,                0.82519,               0.004852,               0.004852,               0.004852
                     54,                0.64372,                0.53155,                0.99001,                0.97114,                0.94236,                0.98295,                0.88653,                 0.4218,                0.27591,                0.82411,               0.004753,               0.004753,               0.004753
                     55,                0.64984,                0.52823,                0.99021,                0.96919,                  0.944,                0.98296,                0.88602,                0.42106,                0.27473,                0.82339,               0.004654,               0.004654,               0.004654
                     56,                0.64342,                0.52631,                 0.9889,                0.97118,                  0.946,                0.98313,                0.88616,                0.41997,                 0.2753,                0.82335,               0.004555,               0.004555,               0.004555
                     57,                 0.6412,                0.52828,                 0.9865,                0.97018,                  0.946,                0.98352,                0.88738,                0.41929,                0.27453,                0.82312,               0.004456,               0.004456,               0.004456
                     58,                0.64281,                0.52956,                0.99267,                0.96971,                  0.946,                0.98368,                 0.8871,                0.41883,                0.27275,                0.82262,               0.004357,               0.004357,               0.004357
                     59,                0.63307,                0.52595,                0.98559,                0.98108,                0.93332,                 0.9834,                0.88638,                0.41824,                 0.2714,                0.82231,               0.004258,               0.004258,               0.004258
                     60,                0.63803,                0.52641,                0.98737,                0.98113,                0.93566,                0.98352,                0.88648,                0.41747,                0.27167,                0.82223,               0.004159,               0.004159,               0.004159
                     61,                0.63585,                0.52144,                0.98456,                0.97925,                  0.934,                0.98432,                0.88753,                0.41737,                  0.271,                0.82201,                0.00406,                0.00406,                0.00406
                     62,                0.62948,                 0.5163,                0.98218,                0.96604,                  0.946,                 0.9845,                0.88811,                0.41722,                0.27078,                0.82206,               0.003961,               0.003961,               0.003961
                     63,                 0.6288,                0.51176,                0.98119,                0.96723,                0.94458,                0.98471,                0.88926,                0.41755,                 0.2703,                0.82187,               0.003862,               0.003862,               0.003862
                     64,                0.62928,                0.51889,                0.98395,                0.97711,                  0.932,                0.98477,                0.88887,                0.41656,                0.27094,                0.82135,               0.003763,               0.003763,               0.003763
                     65,                0.62624,                0.51352,                0.97917,                0.97299,                0.93676,                0.98493,                0.89077,                0.41566,                0.27064,                0.82073,               0.003664,               0.003664,               0.003664
                     66,                0.62312,                0.50951,                0.97601,                0.97695,                0.93244,                0.98526,                0.89007,                0.41669,                0.26951,                0.82083,               0.003565,               0.003565,               0.003565
                     67,                 0.6236,                0.50756,                0.97903,                0.96727,                0.94582,                0.98532,                0.89035,                 0.4158,                0.26907,                0.81985,               0.003466,               0.003466,               0.003466
                     68,                0.61541,                0.50278,                0.97594,                0.96719,                0.94343,                0.98537,                0.89152,                0.41557,                0.26844,                0.81985,               0.003367,               0.003367,               0.003367
                     69,                0.61773,                0.50327,                0.97724,                0.97505,                0.93783,                0.98517,                0.89137,                0.41467,                0.26855,                 0.8194,               0.003268,               0.003268,               0.003268
                     70,                0.61369,                0.49491,                0.97271,                0.97179,                   0.94,                0.98505,                0.89214,                0.41404,                0.26879,                0.81886,               0.003169,               0.003169,               0.003169
                     71,                0.61066,                0.49325,                0.97109,                0.97823,                  0.944,                0.98582,                 0.8924,                0.41418,                0.26747,                0.81869,                0.00307,                0.00307,                0.00307
                     72,                0.60692,                0.49555,                0.97294,                0.97925,                0.94378,                0.98573,                0.89087,                 0.4142,                0.26713,                0.81841,               0.002971,               0.002971,               0.002971
                     73,                0.60216,                0.48757,                0.97019,                0.97613,                  0.942,                0.98562,                 0.8918,                0.41313,                0.26676,                0.81785,               0.002872,               0.002872,               0.002872
                     74,                0.60524,                0.48943,                0.97031,                0.97318,                0.94352,                0.98567,                0.89246,                0.41216,                0.26586,                0.81736,               0.002773,               0.002773,               0.002773
                     75,                0.60091,                 0.4881,                0.96801,                0.97717,                0.94144,                0.98563,                0.89217,                0.41178,                0.26496,                0.81665,               0.002674,               0.002674,               0.002674
                     76,                0.59373,                0.48044,                0.96456,                0.97122,                0.94489,                0.98562,                0.89262,                0.41041,                0.26393,                0.81574,               0.002575,               0.002575,               0.002575
