                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.84357,                 0.7097,                 1.0308,                0.93166,                  0.886,                0.94123,                0.79551,                0.57049,                0.41401,                0.84941,               0.004654,               0.004654,               0.004654
                     29,                0.83656,                0.69784,                 1.0249,                0.94266,                0.88777,                0.94554,                0.79982,                0.56457,                0.40865,                0.84811,               0.004456,               0.004456,               0.004456
                     30,                0.82701,                0.69155,                 1.0196,                0.93552,                  0.896,                0.94234,                0.80089,                0.55616,                0.39831,                0.84581,               0.004258,               0.004258,               0.004258
                     31,                0.82139,                0.68149,                 1.0152,                0.94492,                  0.884,                0.94605,                0.80295,                0.54989,                0.39912,                 0.8465,                0.00406,                0.00406,                0.00406
                     32,                0.81662,                0.68066,                 1.0175,                0.94121,                  0.888,                0.94744,                 0.8017,                0.55303,                0.40139,                0.84558,               0.003862,               0.003862,               0.003862
                     33,                0.80876,                0.66761,                 1.0116,                0.94179,                   0.89,                0.94442,                0.80541,                0.54716,                0.39984,                0.84196,               0.003664,               0.003664,               0.003664
                     34,                0.80406,                 0.6678,                 1.0081,                0.94259,                0.88664,                0.94709,                0.80718,                0.54639,                0.39581,                0.84101,               0.003466,               0.003466,               0.003466
                     35,                0.79783,                0.65536,                 1.0075,                0.94773,                  0.888,                0.94749,                0.81092,                0.54166,                0.38902,                0.83807,               0.003268,               0.003268,               0.003268
                     36,                0.79688,                 0.6635,                 1.0059,                0.94504,                0.89406,                0.95007,                0.80956,                0.54179,                0.38761,                0.83781,                0.00307,                0.00307,                0.00307
                     37,                0.78788,                0.65011,                 1.0017,                0.94915,                0.89591,                0.94948,                0.81086,                0.54004,                0.38694,                0.83629,               0.002872,               0.002872,               0.002872
                     38,                0.77343,                0.64204,                0.99579,                0.95326,                0.89735,                0.95002,                0.81155,                 0.5373,                0.38503,                0.83508,               0.002674,               0.002674,               0.002674
                     39,                0.77201,                0.63766,                0.99602,                0.95101,                0.89291,                0.95074,                0.81257,                0.53369,                0.38272,                0.83346,               0.002476,               0.002476,               0.002476
                     40,                0.77081,                0.63529,                0.99533,                0.95301,                   0.89,                0.95101,                0.81231,                0.53155,                 0.3815,                 0.8321,               0.002278,               0.002278,               0.002278
                     41,                 0.6999,                0.51068,                0.95169,                0.95237,                  0.892,                0.95086,                0.81588,                0.53052,                0.37899,                0.83062,                0.00208,                0.00208,                0.00208
                     42,                0.68681,                0.49995,                0.94546,                0.96075,                0.88121,                0.94816,                0.81669,                0.52859,                0.37654,                0.82981,               0.001882,               0.001882,               0.001882
                     43,                0.68066,                0.48933,                0.94069,                0.95704,                0.89108,                0.94988,                0.81726,                0.52734,                0.37453,                0.82867,               0.001684,               0.001684,               0.001684
                     44,                0.67494,                0.48646,                 0.9407,                0.95903,                 0.8896,                0.95045,                0.81814,                0.52518,                0.37419,                0.82752,               0.001486,               0.001486,               0.001486
                     45,                0.66552,                0.47598,                0.93445,                0.96085,                0.88355,                  0.952,                0.81734,                0.52375,                0.37303,                0.82634,               0.001288,               0.001288,               0.001288
                     46,                0.65574,                0.46949,                0.93384,                0.95714,                 0.8933,                0.95451,                0.81847,                0.52129,                 0.3706,                0.82448,                0.00109,                0.00109,                0.00109
                     47,                0.64858,                0.46072,                0.92782,                0.95919,                0.89312,                 0.9548,                0.82006,                0.52085,                0.36964,                0.82397,               0.000892,               0.000892,               0.000892
                     48,                0.63523,                0.44938,                0.92348,                0.95519,                0.89529,                0.95511,                 0.8223,                0.51967,                0.36845,                0.82332,               0.000694,               0.000694,               0.000694
                     49,                0.63031,                0.44188,                0.92231,                0.95686,                  0.896,                0.95556,                0.82219,                 0.5189,                0.36794,                0.82299,               0.000496,               0.000496,               0.000496
                     50,                0.62473,                 0.4386,                0.91993,                0.95669,                  0.896,                 0.9549,                0.82261,                0.51861,                0.36668,                0.82257,               0.000298,               0.000298,               0.000298
