                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.93588,                0.79667,                 1.0729,                0.93211,                  0.846,                0.92658,                0.74281,                 0.6971,                0.52311,                0.91365,               0.007822,               0.007822,               0.007822
                     13,                0.91843,                0.78405,                 1.0665,                0.92228,                  0.858,                0.92153,                0.74243,                0.69607,                0.52718,                0.90606,               0.007624,               0.007624,               0.007624
                     14,                0.90124,                0.76642,                 1.0578,                0.93286,                0.86142,                0.92666,                0.75606,                0.65799,                0.49268,                0.89671,               0.007426,               0.007426,               0.007426
                     15,                0.89435,                0.75687,                 1.0574,                0.95363,                  0.856,                0.93299,                0.77455,                0.63117,                 0.4694,                0.89047,               0.007228,               0.007228,               0.007228
                     16,                0.87956,                0.74466,                 1.0527,                0.93272,                  0.878,                0.93393,                0.77289,                0.61936,                0.47092,                0.88181,                0.00703,                0.00703,                0.00703
                     17,                0.86243,                0.72384,                 1.0406,                0.94229,                  0.872,                0.93765,                0.77932,                0.60311,                0.45166,                0.87548,               0.006832,               0.006832,               0.006832
                     18,                0.85312,                0.71819,                 1.0395,                0.94439,                0.88311,                0.94651,                0.79059,                0.58961,                0.42704,                0.87356,               0.006634,               0.006634,               0.006634
                     19,                0.83719,                0.70535,                 1.0286,                 0.9624,                  0.862,                 0.9427,                0.79007,                0.58587,                 0.4187,                0.87372,               0.006436,               0.006436,               0.006436
                     20,                0.83675,                 0.6943,                 1.0281,                0.93808,                  0.882,                0.93776,                0.79082,                0.57522,                0.42555,                0.86485,               0.006238,               0.006238,               0.006238
                     21,                0.82699,                0.68574,                 1.0248,                 0.9614,                  0.866,                0.94373,                 0.7982,                0.55472,                 0.4108,                0.85588,                0.00604,                0.00604,                0.00604
                     22,                0.82508,                 0.6863,                 1.0246,                0.94031,                0.88225,                0.94179,                0.80617,                0.54518,                0.41359,                0.85772,               0.005842,               0.005842,               0.005842
                     23,                0.81657,                0.68067,                 1.0234,                0.94358,                  0.896,                0.94809,                0.81004,                0.53913,                0.39698,                0.85015,               0.005644,               0.005644,               0.005644
                     24,                0.80996,                0.67419,                 1.0164,                0.96293,                0.88322,                0.95448,                0.81828,                0.52208,                0.38491,                0.84335,               0.005446,               0.005446,               0.005446
                     25,                0.80161,                0.66166,                 1.0124,                0.95711,                 0.8926,                0.95178,                0.82054,                0.51976,                0.38123,                0.84023,               0.005248,               0.005248,               0.005248
                     26,                0.79108,                0.65737,                 1.0098,                0.95463,                  0.888,                0.95372,                0.82185,                0.51322,                0.37276,                0.83763,                0.00505,                0.00505,                0.00505
                     27,                0.77811,                0.64571,                 1.0025,                0.96452,                  0.886,                 0.9538,                0.82379,                0.50516,                0.36401,                0.83323,               0.004852,               0.004852,               0.004852
                     28,                0.77312,                0.64495,                 1.0046,                0.95893,                0.88729,                0.95318,                0.82275,                0.50057,                0.36411,                0.83039,               0.004654,               0.004654,               0.004654
                     29,                 0.7663,                0.63233,                 1.0004,                0.96338,                   0.88,                0.94901,                0.82555,                0.49728,                0.35071,                0.82713,               0.004456,               0.004456,               0.004456
                     30,                0.75381,                0.62196,                0.99403,                 0.9614,                0.89673,                0.95556,                0.82777,                0.49469,                0.34922,                0.82835,               0.004258,               0.004258,               0.004258
                     31,                0.75207,                0.61702,                0.99187,                0.95318,                0.89569,                0.95704,                0.83267,                0.49196,                0.35044,                0.82893,                0.00406,                0.00406,                0.00406
                     32,                0.74615,                0.61877,                0.99308,                 0.9787,                  0.882,                0.95813,                0.83467,                0.48592,                 0.3436,                0.82803,               0.003862,               0.003862,               0.003862
                     33,                 0.7355,                 0.6038,                0.98594,                0.97787,                0.88375,                0.95934,                0.83562,                0.47571,                0.33791,                0.82414,               0.003664,               0.003664,               0.003664
                     34,                0.73017,                 0.6005,                0.98204,                0.97168,                  0.894,                0.95957,                0.83853,                0.47707,                0.34168,                0.82329,               0.003466,               0.003466,               0.003466
                     35,                0.72538,                0.59334,                0.98181,                0.97412,                  0.894,                0.95843,                0.83883,                0.47395,                0.33976,                0.82107,               0.003268,               0.003268,               0.003268
                     36,                0.72591,                0.59609,                0.98207,                0.97418,                  0.894,                0.96286,                0.83958,                0.47174,                0.33324,                0.81775,                0.00307,                0.00307,                0.00307
                     37,                0.71299,                0.58163,                0.97554,                 0.9782,                0.89749,                0.96429,                0.84154,                0.46796,                 0.3278,                0.81619,               0.002872,               0.002872,               0.002872
                     38,                 0.7005,                0.57544,                 0.9709,                0.98068,                    0.9,                0.96575,                0.84502,                0.46494,                0.32495,                0.81555,               0.002674,               0.002674,               0.002674
                     39,                0.69853,                0.57106,                0.97007,                0.98142,                  0.898,                0.96556,                0.84574,                0.46385,                0.32321,                 0.8157,               0.002476,               0.002476,               0.002476
                     40,                0.69409,                 0.5631,                0.96939,                0.98234,                    0.9,                0.96633,                0.84592,                0.46166,                 0.3192,                0.81454,               0.002278,               0.002278,               0.002278
                     41,                 0.6264,                0.44874,                0.92508,                0.97412,                0.90351,                0.96669,                0.84625,                0.46008,                0.31652,                0.81317,                0.00208,                0.00208,                0.00208
                     42,                0.61529,                0.43662,                0.92088,                0.97244,                  0.904,                0.96655,                 0.8456,                0.45784,                0.31484,                0.81142,               0.001882,               0.001882,               0.001882
                     43,                0.60852,                0.42713,                 0.9172,                0.97622,                0.90331,                0.96659,                0.84677,                0.45557,                0.31389,                0.81008,               0.001684,               0.001684,               0.001684
                     44,                0.59934,                0.41937,                 0.9155,                0.97622,                0.90296,                0.96786,                0.84827,                0.45407,                0.31324,                0.80878,               0.001486,               0.001486,               0.001486
                     45,                0.59087,                  0.415,                0.90936,                0.97427,                 0.9087,                0.96681,                 0.8483,                0.45123,                0.30869,                0.80688,               0.001288,               0.001288,               0.001288
                     46,                0.58333,                 0.4062,                0.90809,                0.97219,                0.90876,                0.96703,                 0.8493,                0.44886,                0.30863,                0.80539,                0.00109,                0.00109,                0.00109
                     47,                0.57444,                0.39686,                0.90427,                0.97242,                  0.908,                0.96869,                0.85179,                0.44806,                0.30738,                0.80446,               0.000892,               0.000892,               0.000892
                     48,                 0.5631,                0.38712,                0.89815,                 0.9722,                   0.91,                0.96928,                0.85276,                0.44737,                0.30659,                0.80346,               0.000694,               0.000694,               0.000694
                     49,                0.55504,                0.38079,                0.89716,                0.97028,                  0.908,                0.97018,                0.85328,                0.44749,                0.30575,                0.80269,               0.000496,               0.000496,               0.000496
                     50,                0.55196,                0.37705,                0.89596,                0.97215,                0.90767,                0.97041,                0.85333,                0.44615,                0.30435,                0.80201,               0.000298,               0.000298,               0.000298
