                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.89408,                 0.7793,                   1.11,                0.94317,                0.86294,                0.93724,                0.78519,                0.68017,                0.50896,                0.95279,               0.007228,               0.007228,               0.007228
                     16,                0.87484,                0.76195,                 1.1019,                0.95025,                  0.876,                0.93963,                0.79503,                 0.6629,                0.47398,                 0.9322,                0.00703,                0.00703,                0.00703
                     17,                0.86594,                0.74939,                 1.0956,                0.93838,                0.88326,                0.94773,                0.80151,                 0.6412,                0.47174,                 0.9317,               0.006832,               0.006832,               0.006832
                     18,                0.85582,                0.73754,                 1.0914,                 0.9506,                  0.876,                0.95174,                0.80929,                 0.6166,                 0.4494,                0.91934,               0.006634,               0.006634,               0.006634
                     19,                0.83715,                0.72019,                 1.0794,                0.95868,                  0.882,                0.95137,                0.80695,                0.62796,                0.45277,                0.92259,               0.006436,               0.006436,               0.006436
                     20,                0.83927,                0.72082,                 1.0839,                0.92272,                0.90746,                0.95205,                0.81796,                0.60389,                 0.4285,                0.91378,               0.006238,               0.006238,               0.006238
                     21,                0.82774,                0.71107,                 1.0744,                0.94562,                  0.888,                0.95368,                0.81445,                0.61641,                0.43861,                0.91161,                0.00604,                0.00604,                0.00604
                     22,                 0.8182,                0.70081,                 1.0707,                0.95681,                  0.884,                 0.9559,                0.82156,                0.59008,                0.42519,                0.90238,               0.005842,               0.005842,               0.005842
                     23,                0.81491,                0.69838,                  1.068,                0.96624,                   0.88,                0.95848,                0.82432,                0.57963,                0.41689,                 0.8953,               0.005644,               0.005644,               0.005644
                     24,                0.80329,                0.68563,                 1.0658,                0.96673,                0.87162,                0.95808,                0.82436,                 0.5947,                0.42184,                0.90261,               0.005446,               0.005446,               0.005446
                     25,                0.79945,                0.67638,                 1.0641,                0.96014,                  0.888,                0.95588,                0.82792,                0.58533,                0.40989,                0.90042,               0.005248,               0.005248,               0.005248
                     26,                0.79375,                0.67057,                 1.0554,                 0.9344,                0.91161,                 0.9567,                0.83155,                0.58067,                0.40584,                0.89518,                0.00505,                0.00505,                0.00505
                     27,                0.78073,                0.65951,                 1.0514,                0.93445,                0.91238,                0.95686,                0.83279,                 0.5699,                0.40148,                0.89055,               0.004852,               0.004852,               0.004852
                     28,                0.77342,                0.65983,                 1.0497,                0.94175,                  0.906,                0.95719,                0.82924,                0.56484,                0.39964,                0.88566,               0.004654,               0.004654,               0.004654
                     29,                0.76913,                0.65287,                 1.0465,                0.94573,                0.90616,                0.95767,                0.83355,                0.56329,                0.39853,                0.88631,               0.004456,               0.004456,               0.004456
                     30,                0.76318,                0.64554,                 1.0433,                0.95045,                  0.906,                0.95895,                0.83577,                0.55909,                0.39977,                0.88503,               0.004258,               0.004258,               0.004258
                     31,                0.76025,                0.64255,                 1.0423,                0.96123,                  0.906,                0.95928,                 0.8373,                0.55336,                0.39598,                 0.8818,                0.00406,                0.00406,                0.00406
                     32,                0.74884,                0.63246,                 1.0346,                0.95977,                0.90651,                0.96266,                0.83819,                0.55208,                0.39401,                0.88086,               0.003862,               0.003862,               0.003862
                     33,                0.74771,                0.62643,                 1.0373,                0.96565,                0.89969,                0.96092,                0.83948,                 0.5485,                0.39096,                0.87841,               0.003664,               0.003664,               0.003664
                     34,                 0.7392,                0.62185,                 1.0296,                0.95658,                  0.906,                0.96046,                0.84252,                0.54631,                0.38903,                 0.8777,               0.003466,               0.003466,               0.003466
                     35,                0.73312,                 0.6141,                 1.0249,                 0.9617,                0.90396,                0.96291,                0.84355,                0.54456,                0.38724,                0.87717,               0.003268,               0.003268,               0.003268
                     36,                0.72814,                0.61132,                 1.0267,                0.96059,                  0.904,                 0.9639,                0.84405,                0.54287,                0.38532,                0.87608,                0.00307,                0.00307,                0.00307
                     37,                0.71778,                 0.6017,                 1.0181,                0.96569,                 0.9007,                0.96303,                0.84106,                0.54273,                0.38511,                0.87639,               0.002872,               0.002872,               0.002872
                     38,                0.71257,                0.59087,                 1.0157,                  0.965,                  0.904,                0.96377,                 0.8421,                0.53977,                0.38298,                0.87558,               0.002674,               0.002674,               0.002674
                     39,                0.70959,                0.58737,                 1.0171,                0.96274,                  0.904,                 0.9642,                0.84279,                0.53707,                0.38284,                0.87517,               0.002476,               0.002476,               0.002476
                     40,                0.70468,                0.58411,                   1.01,                0.96256,                  0.904,                 0.9648,                0.84183,                0.53756,                0.38119,                0.87524,               0.002278,               0.002278,               0.002278
                     41,                0.64131,                0.46761,                0.97353,                0.96396,                  0.906,                0.96516,                0.84406,                 0.5351,                0.37939,                0.87378,                0.00208,                0.00208,                0.00208
                     42,                0.63608,                0.45987,                0.97084,                0.96607,                  0.906,                 0.9651,                0.84495,                0.53211,                0.37804,                0.87252,               0.001882,               0.001882,               0.001882
                     43,                0.62589,                0.45035,                0.96353,                0.97283,                  0.904,                0.96516,                0.84592,                0.52929,                0.37681,                0.87125,               0.001684,               0.001684,               0.001684
                     44,                0.61263,                0.44112,                0.95787,                0.96881,                  0.906,                0.96527,                0.84665,                0.52726,                0.37591,                 0.8703,               0.001486,               0.001486,               0.001486
                     45,                 0.6089,                0.43928,                0.95675,                0.97003,                0.90626,                0.96566,                0.84711,                0.52753,                 0.3768,                0.86995,               0.001288,               0.001288,               0.001288
                     46,                0.60158,                0.42782,                0.95188,                0.97018,                0.91111,                0.96607,                0.84791,                0.52486,                0.37439,                0.86903,                0.00109,                0.00109,                0.00109
                     47,                0.59304,                 0.4214,                0.94569,                0.96414,                0.91415,                0.96616,                0.84914,                0.52356,                0.37366,                0.86824,               0.000892,               0.000892,               0.000892
                     48,                0.58374,                0.41553,                0.94163,                0.96628,                0.91692,                0.96761,                0.84929,                0.52183,                0.37074,                0.86707,               0.000694,               0.000694,               0.000694
                     49,                0.57982,                 0.4055,                0.94234,                0.96656,                  0.916,                0.96804,                0.85007,                0.51887,                0.36572,                0.86519,               0.000496,               0.000496,               0.000496
                     50,                0.57114,                 0.4008,                0.93853,                0.96588,                  0.916,                0.96834,                0.85177,                0.51702,                 0.3639,                0.86389,               0.000298,               0.000298,               0.000298
