                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.61935,                0.53061,                 1.0052,                0.97981,                  0.948,                0.98577,                0.89981,                0.40128,                0.25309,                0.79781,              0.0076735,              0.0076735,              0.0076735
                     49,                0.62135,                 0.5363,                 1.0094,                0.97931,                 0.9467,                  0.986,                0.90036,                0.40177,                0.25243,                0.79755,               0.007624,               0.007624,               0.007624
                     50,                0.61816,                0.53585,                 1.0048,                0.97868,                  0.946,                0.98622,                0.89997,                 0.4009,                0.25208,                0.79639,              0.0075745,              0.0075745,              0.0075745
                     51,                0.61738,                0.53494,                 1.0025,                0.98535,                0.94169,                0.98613,                 0.8997,                    0.4,                0.25029,                0.79566,               0.007525,               0.007525,               0.007525
                     52,                0.61605,                0.52921,                 1.0047,                0.98735,                0.93669,                0.98499,                0.89961,                0.39894,                0.25112,                0.79452,              0.0074755,              0.0074755,              0.0074755
                     53,                0.61868,                0.53492,                 1.0078,                0.97964,                  0.946,                0.98607,                0.90084,                0.39749,                0.25107,                0.79388,               0.007426,               0.007426,               0.007426
                     54,                0.61614,                0.52955,                 1.0039,                0.98734,                0.93624,                0.98506,                0.90108,                0.39674,                0.25028,                0.79392,              0.0073765,              0.0073765,              0.0073765
                     55,                0.61854,                0.53274,                 1.0078,                0.98753,                  0.936,                0.98506,                0.90086,                0.39585,                 0.2506,                0.79406,               0.007327,               0.007327,               0.007327
                     56,                0.61894,                0.52897,                  1.007,                0.98831,                  0.936,                0.98518,                0.90103,                0.39605,                0.25112,                0.79388,              0.0072775,              0.0072775,              0.0072775
                     57,                0.61386,                0.52848,                 1.0008,                0.98945,                0.93796,                0.98537,                0.90061,                0.39471,                0.24976,                0.79344,               0.007228,               0.007228,               0.007228
                     58,                0.61504,                0.53084,                 1.0049,                  0.989,                  0.938,                 0.9846,                 0.9011,                0.39476,                 0.2498,                0.79309,              0.0071785,              0.0071785,              0.0071785
                     59,                0.60873,                0.52601,                 1.0015,                 0.9853,                  0.938,                0.98454,                0.90155,                0.39419,                0.24888,                0.79279,               0.007129,               0.007129,               0.007129
